TimeStamp,ElapsedTime,DisdroIntensity(mm/h),DisdroBinAccum(mm),DisdroTotalAccum(mm),DisdroNParticles,FilteredNParticles,ParticleSizeMedian(mm),ParticleSizeMode(mm),ParticleVelocityMedian(m/s),ParticleVelocityMode(m/s),DisdroTemp,DisdroKE(J/(m^2/h)),KE_Sphere(J),KE_Atlas(J),KE_Beard(J),KE_Sphere(J/m2),KE_Atlas(J/m2),KE_Beard(J/m2),KE_Sphere(J/m2/h),KE_Atlas(J/m2/h),KE_Beard(J/m2/h),KE_Sphere(J/m2/mm),KE_Atlas(J/m2/mm),KE_Beard(J/m2/mm),AvgWindSpeed(m/s),WindDir(Deg),WindDirStdDev(Deg),RadarReflectivity(dBz)
2016-12-16 04:16:00,164,3.603000,0.060000,4.520000,907.000000,907.000000,0.812000,0.562000,3,3.800000,6.000000,27.760000,0.002247,0.002749,0.002673,0.462311,0.565545,0.549938,27.738641,33.932710,32.996300,7.705178,9.425753,9.165639,4.396000,40.720000,0.000000,28.182000
2016-12-16 04:17:00,165,2.573000,0.050000,4.570000,789.000000,789.000000,0.687000,0.562000,3,2.600000,6.000000,16.850000,0.001364,0.001685,0.001630,0.280712,0.346758,0.335491,16.842717,20.805469,20.129484,5.614239,6.935156,6.709828,3.624000,50.660000,0.000000,25.891000
2016-12-16 04:18:00,166,2.070000,0.030000,4.600000,755.000000,755.000000,0.687000,0.687000,2.600000e+00,3.000000,6.000000,12.400000,0.001003,0.001171,0.001131,0.206446,0.240899,0.232728,12.386744,14.453929,13.963672,6.881524,8.029960,7.757595,4.383000,58.300000,0.000000,23.929000
2016-12-16 04:19:00,167,1.715000,0.030000,4.630000,704.000000,704.000000,0.687000,0.562000,2.600000e+00,3.000000,6.000000,9.490000,0.000769,0.000927,0.000897,0.158209,0.190823,0.184605,9.492512,11.449362,11.076271,5.273618,6.360757,6.153484,3.557000,68.080000,0.000000,23.071000
2016-12-16 04:20:00,168,1.728000,0.030000,4.660000,640.000000,640.000000,0.687000,0.687000,2.600000e+00,3.000000,6.000000,8.870000,0.000719,0.001025,0.000993,0.147930,0.210844,0.204381,8.875803,12.650627,12.262835,4.931002,7.028126,6.812686,4.795000,70.040000,0.020000,23.855000
2016-12-16 04:21:00,169,1.763000,0.030000,4.690000,664.000000,664.000000,0.687000,0.562000,2.600000e+00,3.000000,6.000000,10.250000,0.000830,0.001035,0.001003,0.170856,0.212901,0.206444,10.251387,12.774074,12.386620,5.695215,7.096708,6.881455,4.622000,73.810000,0.000000,23.646000
2016-12-16 04:22:00,170,1.848000,0.030000,4.720000,633.000000,633.000000,0.687000,0.812000,2.200000e+00,2.600000,6.000000,8.350000,0.000679,0.001183,0.001149,0.139632,0.243333,0.236482,8.377913,14.600005,14.188946,4.654396,8.111114,7.882748,3.610000,79.100000,0.000000,25.002000
2016-12-16 04:23:00,171,2.631000,0.040000,4.760000,920.000000,920.000000,0.687000,0.687000,2.600000e+00,2.600000,6.000000,18.310000,0.001482,0.001847,0.001803,0.305025,0.379992,0.371043,18.301498,22.799492,22.262598,7.625624,9.499788,9.276083,3.397000,58.980000,0.000000,26.653000
2016-12-16 04:24:00,172,3.628000,0.060000,4.820000,857.000000,857.000000,0.687000,0.687000,2.600000e+00,2.600000,6.000000,24.940000,0.002023,0.003225,0.003168,0.416178,0.663619,0.651939,24.970663,39.817151,39.116370,6.936295,11.060320,10.865658,2.958000,79.540000,0.014000,29.882000
2016-12-16 04:25:00,173,4.266000,0.070000,4.890000,933.000000,933.000000,0.812000,0.687000,2.600000e+00,2.600000,6.000000,30.340000,0.002457,0.003759,0.003680,0.505622,0.773554,0.757213,30.337323,46.413245,45.432771,7.223172,11.050773,10.817326,2.572000,72.590000,0.000000,30.311000
2016-12-16 04:26:00,174,3.668000,0.070000,4.960000,1178.000000,1178.000000,0.687000,0.687000,2.600000e+00,2.200000,6.000000,23.220000,0.001880,0.002446,0.002373,0.386835,0.503230,0.488287,23.210123,30.193800,29.297207,5.526220,7.189000,6.975525,1.839000,67.550000,0.000000,27.701000
2016-12-16 04:27:00,175,2.831000,0.040000,5.000000,1181.000000,1181.000000,0.687000,0.562000,2.200000e+00,2.200000,6.000000,15.000000,0.001214,0.001542,0.001492,0.249715,0.317220,0.306938,14.982905,19.033224,18.416268,6.242877,7.930510,7.673445,1.733000,49.830000,0.014000,25.315000
2016-12-16 04:28:00,176,2.281000,0.040000,5.040000,1181.000000,1181.000000,0.687000,0.562000,2.600000e+00,2.600000,6.000000,13.040000,0.001055,0.001062,0.001029,0.217097,0.218426,0.211692,13.025803,13.105552,12.701538,5.427418,5.460647,5.292307,1.173000,73.220000,0.000000,23.187000
2016-12-16 04:29:00,177,1.894000,0.030000,5.070000,974.000000,974.000000,0.687000,0.562000,2.200000e+00,2.200000,6.000000,7.030000,0.000570,0.000891,0.000864,0.117327,0.183385,0.177727,7.039591,11.003124,10.663643,3.910884,6.112847,5.924246,0.987000,66.570000,0.000000,23.223000
2016-12-16 04:30:00,178,1.281000,0.020000,5.090000,635.000000,635.000000,0.687000,0.562000,1.900000e+00,2.600000,6.000000,4.620000,0.000376,0.000689,0.000670,0.077310,0.141783,0.137867,4.638609,8.506971,8.272022,3.865508,7.089143,6.893351,1.866000,74.400000,0.000000,22.541000
2016-12-16 04:31:00,179,1.019000,0.020000,5.110000,488.000000,488.000000,0.687000,0.562000,1.900000e+00,2.200000,6.000000,4.510000,0.000366,0.000619,0.000607,0.075381,0.127438,0.124962,4.522857,7.646257,7.497703,3.769047,6.371881,6.248086,2.612000,100.300000,0.020000,22.446000
2016-12-16 04:32:00,180,1.366000,0.020000,5.130000,455.000000,455.000000,0.687000,0.562000,2.200000e+00,2.200000,6.000000,6.920000,0.000562,0.001028,0.001005,0.115671,0.211513,0.206754,6.940264,12.690794,12.405250,5.783553,10.575662,10.337708,2.585000,83.200000,0.014000,24.760000
2016-12-16 04:33:00,181,1.315000,0.030000,5.160000,413.000000,413.000000,0.687000,0.687000,2.200000e+00,2.200000,6.000000,6.040000,0.000490,0.000942,0.000916,0.100909,0.193760,0.188451,6.054562,11.625619,11.307086,3.363645,6.458677,6.281715,2.705000,75.380000,0.000000,24.335000
2016-12-16 04:34:00,182,1.470000,0.020000,5.180000,507.000000,507.000000,0.687000,0.562000,2.200000e+00,2.200000,6.000000,6.630000,0.000538,0.000964,0.000935,0.110597,0.198380,0.192412,6.635849,11.902818,11.544737,5.529874,9.919015,9.620614,3.038000,70.480000,0.000000,24.186000
2016-12-16 04:35:00,183,1.513000,0.030000,5.210000,552.000000,552.000000,0.687000,0.562000,2.200000e+00,2.200000,6.000000,7.560000,0.000613,0.000930,0.000902,0.126082,0.191359,0.185587,7.564927,11.481520,11.135225,4.202737,6.378622,6.186236,3.224000,38.910000,0.020000,23.670000
2016-12-16 04:36:00,184,1.085000,0.010000,5.220000,527.000000,527.000000,0.687000,0.562000,2.200000e+00,2.600000,6.000000,4.590000,0.000373,0.000556,0.000538,0.076824,0.114370,0.110796,4.609415,6.862224,6.647778,7.682358,11.437040,11.079629,3.317000,80.300000,0.014000,21.005000
2016-12-16 04:37:00,185,0.906000,0.020000,5.240000,488.000000,488.000000,0.562000,0.562000,1.700000e+00,2.200000,6.000000,2.980000,0.000244,0.000474,0.000461,0.050178,0.097577,0.094827,3.010688,5.854623,5.689613,2.508907,4.878853,4.741344,2.851000,132.400000,0.000000,20.677000
2016-12-16 04:38:00,186,0.930000,0.010000,5.250000,477.000000,477.000000,0.562000,0.562000,1.700000e+00,2.200000,6.000000,3.830000,0.000311,0.000543,0.000529,0.064055,0.111793,0.108828,3.843314,6.707601,6.529692,6.405523,11.179336,10.882821,2.026000,132.600000,0.000000,21.540000
2016-12-16 04:39:00,187,2.920000,0.050000,5.300000,895.000000,895.000000,0.687000,0.562000,2.200000e+00,2.200000,6.000000,20.890000,0.001693,0.002424,0.002378,0.348316,0.498818,0.489394,20.898956,29.929052,29.363611,6.966319,9.976351,9.787870,1.586000,132.400000,0.000000,28.441000
2016-12-16 04:40:00,188,2.287000,0.040000,5.340000,785.000000,785.000000,0.687000,0.562000,2.200000e+00,2.200000,6.000000,12.890000,0.001044,0.001583,0.001539,0.214722,0.325700,0.316706,12.883313,19.541991,19.002349,5.368047,8.142496,7.917645,1.240000,126.500000,0.014000,26.127000
2016-12-16 04:41:00,189,1.446000,0.020000,5.360000,505.000000,505.000000,0.687000,0.562000,2.200000e+00,2.600000,6.000000,5.770000,0.000468,0.000926,0.000897,0.096384,0.190492,0.184481,5.783048,11.429524,11.068853,4.819207,9.524604,9.224044,0.934000,79.440000,0.000000,23.989000
2016-12-16 04:42:00,190,1.386000,0.030000,5.390000,540.000000,540.000000,0.687000,0.562000,1.900000e+00,2.200000,6.000000,5.100000,0.000415,0.000853,0.000827,0.085447,0.175522,0.170164,5.126802,10.531293,10.209813,2.848224,5.850718,5.672119,2.265000,128.700000,0.000000,23.612000
2016-12-16 04:43:00,191,1.511000,0.020000,5.410000,535.000000,535.000000,0.687000,0.687000,1.900000e+00,2.200000,6.000000,5.320000,0.000433,0.000921,0.000891,0.089120,0.189466,0.183310,5.347188,11.367965,10.998608,4.455990,9.473304,9.165507,2.052000,113.800000,0.020000,23.942000
2016-12-16 04:44:00,192,0.814000,0.020000,5.430000,370.000000,370.000000,0.687000,0.562000,1.700000e+00,2.200000,6.000000,2.140000,0.000178,0.000506,0.000490,0.036723,0.104216,0.100730,2.203381,6.252976,6.043795,1.836151,5.210814,5.036496,2.079000,131.600000,0.000000,20.959000
2016-12-16 04:45:00,193,0.633000,0.010000,5.440000,343.000000,343.000000,0.562000,0.437000,1.900000e+00,2.600000,6.000000,1.770000,0.000152,0.000427,0.000413,0.031265,0.087857,0.084936,1.875904,5.271410,5.096171,3.126507,8.785684,8.493618,3.211000,101.500000,0.000000,19.099000
2016-12-16 04:46:00,194,1.615000,0.020000,5.460000,343.000000,343.000000,0.687000,0.812000,1.900000e+00,2.200000,6.000000,19.770000,0.001608,0.002525,0.002590,0.330770,0.519461,0.532904,19.846211,31.167675,31.974236,16.538509,25.973062,26.645197,3.437000,83.000000,0.000000,31.634000
2016-12-16 04:47:00,195,3.083000,0.060000,5.520000,412.000000,412.000000,0.687000,0.437000,2.200000e+00,2.200000,6.000000,33.840000,0.002755,0.005011,0.005102,0.566886,1.031010,1.049846,34.013156,61.860585,62.990749,9.448099,17.183496,17.497430,3.863000,78.950000,0.000000,34.092000
2016-12-16 04:48:00,196,2.209000,0.030000,5.550000,527.000000,527.000000,0.687000,0.687000,2.200000e+00,2.200000,6.000000,15.960000,0.001296,0.002208,0.002190,0.266703,0.454256,0.450584,16.002170,27.255349,27.035036,8.890094,15.141861,15.019464,4.982000,69.110000,0.014000,29.105000
2016-12-16 04:49:00,197,1.315000,0.020000,5.570000,463.000000,463.000000,0.687000,0.562000,2.200000e+00,2.600000,6.000000,6.420000,0.000523,0.000966,0.000943,0.107708,0.198828,0.194114,6.462457,11.929704,11.646820,5.385381,9.941420,9.705683,5.395000,69.940000,0.020000,24.625000
2016-12-16 04:50:00,198,2.112000,0.040000,5.610000,937.000000,937.000000,0.687000,0.562000,2.600000e+00,2.200000,6.000000,11.940000,0.000967,0.001180,0.001145,0.198924,0.242777,0.235647,11.935466,14.566649,14.138813,4.973111,6.069437,5.891172,4.196000,59.810000,0.000000,24.287000
2016-12-16 04:51:00,199,1.368000,0.020000,5.630000,687.000000,687.000000,0.687000,0.562000,2.200000e+00,2.600000,6.000000,5.930000,0.000483,0.000701,0.000680,0.099346,0.144291,0.139916,5.960741,8.657466,8.394941,4.967284,7.214555,6.995784,4.143000,71.660000,0.014000,22.012000
2016-12-16 04:52:00,200,1.116000,0.020000,5.650000,642.000000,642.000000,0.562000,0.562000,2.200000e+00,2.200000,6.000000,4.480000,0.000363,0.000549,0.000536,0.074756,0.113000,0.110277,4.485365,6.780000,6.616598,3.737805,5.650000,5.513832,3.384000,85.700000,0.000000,21.476000
2016-12-16 04:53:00,201,0.953000,0.020000,5.670000,475.000000,475.000000,0.687000,0.562000,1.900000e+00,2.200000,6.000000,3.360000,0.000276,0.000548,0.000534,0.056778,0.112768,0.109807,3.406661,6.766060,6.588430,2.838884,5.638383,5.490358,1.813000,73.220000,0.000000,21.696000
2016-12-16 04:54:00,202,0.785000,0.010000,5.680000,393.000000,393.000000,0.687000,0.562000,2.200000e+00,2.600000,7.000000,3.060000,0.000250,0.000418,0.000404,0.051499,0.085923,0.083192,3.089932,5.155380,4.991548,5.149887,8.592300,8.319246,3.078000,84.300000,0.000000,19.666000
2016-12-16 04:55:00,203,0.396000,0.010000,5.690000,275.000000,275.000000,0.562000,0.562000,1.900000e+00,2.200000,7.000000,1.020000,0.000085,0.000167,0.000162,0.017431,0.034394,0.033423,1.045839,2.063646,2.005391,1.743065,3.439410,3.342319,3.464000,90.200000,0.000000,15.185000
2016-12-16 04:56:00,204,0.290000,0.000000,5.690000,241.000000,241.000000,0.562000,0.562000,1.900000e+00,2.200000,7.000000,0.780000,0.000064,0.000098,0.000096,0.013195,0.020192,0.019752,0.791708,1.211538,1.185136,NaN,NaN,NaN,3.783000,132.500000,0.014000,13.410000
2016-12-16 04:57:00,205,0.117000,0.000000,5.690000,104.000000,104.000000,0.562000,0.562000,1.300000e+00,2.200000,7.000000,0.180000,0.000016,0.000045,0.000044,0.003287,0.009304,0.009084,0.197222,0.558243,0.545030,NaN,NaN,NaN,2.185000,132.400000,0.000000,9.746000
2016-12-16 04:58:00,206,0.059000,0.000000,5.690000,54.000000,54.000000,0.562000,0.437000,1.600000e+00,2.200000,7.000000,0.150000,0.000013,0.000026,0.000026,0.002739,0.005399,0.005262,0.164329,0.323968,0.315732,NaN,NaN,NaN,2.465000,72.340000,0.020000,6.940000
2016-12-16 04:59:00,207,0.128000,0.010000,5.700000,100.000000,100.000000,0.562000,0.562000,1.700000e+00,1.500000,7.000000,0.300000,0.000025,0.000048,0.000047,0.005195,0.009876,0.009627,0.311701,0.592575,0.577627,0.519501,0.987626,0.962712,1.959000,106.900000,0.000000,10.454000
2016-12-16 05:00:00,208,0.116000,0.000000,5.700000,78.000000,78.000000,0.562000,0.437000,1.700000e+00,2.200000,7.000000,0.280000,0.000024,0.000065,0.000062,0.005012,0.013280,0.012845,0.300703,0.796806,0.770679,NaN,NaN,NaN,2.438000,100.900000,0.000000,10.004000
2016-12-16 05:01:00,209,0.180000,0.000000,5.700000,105.000000,105.000000,0.687000,0.687000,1.700000e+00,2.200000,7.000000,0.370000,0.000032,0.000089,0.000086,0.006522,0.018293,0.017704,0.391339,1.097595,1.062223,NaN,NaN,NaN,2.372000,132.400000,0.000000,12.301000
2016-12-16 05:02:00,210,0.394000,0.010000,5.710000,219.000000,219.000000,0.687000,0.687000,1.700000e+00,2.200000,7.000000,0.860000,0.000071,0.000179,0.000174,0.014693,0.036907,0.035743,0.881583,2.214441,2.144585,1.469305,3.690736,3.574309,2.039000,124.900000,0.000000,16.450000
2016-12-16 05:03:00,211,0.346000,0.000000,5.710000,214.000000,214.000000,0.687000,0.687000,1.700000e+00,2.200000,7.000000,0.620000,0.000053,0.000159,0.000154,0.010908,0.032616,0.031626,0.654495,1.956963,1.897538,NaN,NaN,NaN,2.066000,102.600000,0.000000,15.168000
2016-12-16 05:16:00,212,1.573000,0.040000,5.750000,955.000000,955.000000,0.562000,0.562000,2.200000e+00,2.200000,7.000000,6.220000,0.000504,0.000682,0.000662,0.103733,0.140384,0.136281,6.223992,8.423045,8.176877,2.593330,3.509602,3.407032,1.613000,89.500000,0.000000,21.684000
2016-12-16 05:17:00,213,1.503000,0.020000,5.770000,887.000000,887.000000,0.562000,0.562000,1.900000e+00,2.200000,7.000000,4.470000,0.000364,0.000665,0.000645,0.074995,0.136813,0.132722,4.499704,8.208753,7.963329,3.749753,6.840627,6.636107,2.678000,132.700000,0.000000,21.948000
2016-12-16 05:18:00,214,1.661000,0.030000,5.800000,1083.000000,1083.000000,0.562000,0.562000,2.200000e+00,2.200000,7.000000,5.470000,0.000444,0.000629,0.000612,0.091259,0.129445,0.125873,5.475544,7.766686,7.552381,3.041969,4.314826,4.195767,1.333000,222.700000,0.000000,21.423000
2016-12-16 05:19:00,215,0.776000,0.010000,5.810000,548.000000,548.000000,0.687000,0.687000,1.700000e+00,2.200000,7.000000,1.660000,0.000138,0.000320,0.000311,0.028418,0.065905,0.064075,1.705064,3.954275,3.844505,2.841774,6.590459,6.407508,1.852000,109.500000,0.000000,18.205000
2016-12-16 05:20:00,216,0.787000,0.010000,5.820000,667.000000,667.000000,0.562000,0.562000,2.600000e+00,3.000000,7.000000,4.150000,0.000336,0.000268,0.000263,0.069183,0.055243,0.054111,4.150957,3.314572,3.246680,6.918262,5.524287,5.411134,2.145000,352.100000,0.014000,16.593000
2016-12-16 05:21:00,217,0.954000,0.020000,5.840000,828.000000,828.000000,0.562000,0.562000,2.200000e+00,2.600000,7.000000,3.560000,0.000288,0.000351,0.000345,0.059314,0.072311,0.070920,3.558843,4.338677,4.255218,2.965703,3.615564,3.546015,2.998000,80.400000,0.020000,18.893000
2016-12-16 05:22:00,218,0.777000,0.010000,5.850000,657.000000,657.000000,0.562000,0.562000,1.900000e+00,2.200000,7.000000,2.350000,0.000191,0.000288,0.000281,0.039291,0.059171,0.057838,2.357439,3.550254,3.470286,3.929065,5.917090,5.783810,2.918000,74.020000,0.000000,18.169000
2016-12-16 05:23:00,219,0.501000,0.010000,5.860000,366.000000,366.000000,0.562000,0.562000,1.900000e+00,2.200000,7.000000,1.350000,0.000111,0.000219,0.000212,0.022889,0.044969,0.043707,1.373312,2.698111,2.622418,2.288854,4.496851,4.370696,3.104000,127.600000,0.000000,16.918000
2016-12-16 05:24:00,220,0.606000,0.010000,5.870000,523.000000,523.000000,0.562000,0.562000,2.200000e+00,2.200000,7.000000,2.190000,0.000178,0.000211,0.000206,0.036566,0.043417,0.042450,2.193951,2.604993,2.547012,3.656585,4.341655,4.245020,4.542000,132.900000,0.020000,16.363000
2016-12-16 05:25:00,221,0.732000,0.010000,5.880000,685.000000,685.000000,0.562000,0.437000,2.200000e+00,2.600000,7.000000,2.810000,0.000228,0.000246,0.000241,0.046952,0.050621,0.049588,2.817099,3.037248,2.975277,4.695164,5.062080,4.958796,1.906000,130.500000,0.000000,16.469000
2016-12-16 05:26:00,222,0.595000,0.010000,5.890000,557.000000,557.000000,0.562000,0.562000,1.900000e+00,2.200000,7.000000,1.630000,0.000132,0.000183,0.000180,0.027224,0.037590,0.036955,1.633447,2.255412,2.217291,2.722412,3.759020,3.695486,2.398000,91.000000,0.000000,15.979000
2016-12-16 05:27:00,223,0.423000,0.010000,5.900000,436.000000,436.000000,0.562000,0.562000,1.900000e+00,2.200000,7.000000,1.080000,0.000088,0.000126,0.000124,0.018192,0.025978,0.025586,1.091493,1.558664,1.535166,1.819155,2.597773,2.558610,3.464000,47.880000,0.000000,14.140000
2016-12-16 05:28:00,224,0.325000,0.010000,5.910000,399.000000,399.000000,0.437000,0.437000,1.900000e+00,2.600000,7.000000,0.820000,0.000066,0.000086,0.000085,0.013683,0.017691,0.017560,0.820983,1.061454,1.053580,1.368305,1.769090,1.755967,3.264000,132.300000,0.020000,12.866000
2016-12-16 05:29:00,225,0.298000,0.000000,5.910000,405.000000,405.000000,0.437000,0.437000,1.900000e+00,2.600000,7.000000,0.800000,0.000065,0.000070,0.000070,0.013474,0.014412,0.014408,0.808421,0.864704,0.864474,NaN,NaN,NaN,3.051000,79.010000,0.014000,11.636000
2016-12-16 05:30:00,226,0.275000,0.010000,5.920000,338.000000,338.000000,0.437000,0.437000,1.900000e+00,2.200000,7.000000,0.680000,0.000055,0.000072,0.000071,0.011361,0.014798,0.014690,0.681671,0.887851,0.881377,1.136119,1.479752,1.468962,2.891000,291.900000,0.000000,11.824000
2016-12-16 05:31:00,227,0.389000,0.000000,5.920000,539.000000,539.000000,0.437000,0.437000,2.200000e+00,2.200000,7.000000,1.220000,0.000099,0.000091,0.000091,0.020342,0.018663,0.018684,1.220515,1.119794,1.121044,NaN,NaN,NaN,1.999000,332.200000,0.020000,12.448000
2016-12-16 05:32:00,228,0.418000,0.010000,5.930000,511.000000,511.000000,0.437000,0.437000,2.600000e+00,2.600000,7.000000,2.170000,0.000176,0.000126,0.000125,0.036228,0.025974,0.025704,2.173709,1.558421,1.542230,3.622849,2.597368,2.570384,2.465000,346.300000,0.014000,13.290000
2016-12-16 05:33:00,229,0.542000,0.010000,5.940000,570.000000,570.000000,0.437000,0.437000,2.200000e+00,2.200000,7.000000,2.080000,0.000168,0.000166,0.000163,0.034637,0.034145,0.033607,2.078200,2.048697,2.016428,3.463667,3.414495,3.360713,1.799000,0.098000,0.000000,14.975000
2016-12-16 05:34:00,230,0.539000,0.010000,5.950000,595.000000,595.000000,0.437000,0.437000,2.600000e+00,2.200000,7.000000,2.380000,0.000193,0.000152,0.000150,0.039640,0.031227,0.030808,2.378376,1.873598,1.848493,3.963960,3.122664,3.080821,1.813000,64.570000,0.000000,14.114000
2016-12-16 05:35:00,231,0.591000,0.010000,5.960000,570.000000,570.000000,0.562000,0.562000,1.900000e+00,2.200000,7.000000,1.530000,0.000124,0.000169,0.000167,0.025485,0.034844,0.034332,1.529107,2.090649,2.059919,2.548511,3.484416,3.433199,2.385000,82.700000,0.000000,15.810000
2016-12-16 05:36:00,232,0.764000,0.010000,5.970000,795.000000,795.000000,0.562000,0.437000,2.200000e+00,2.200000,7.000000,2.380000,0.000193,0.000214,0.000211,0.039732,0.044026,0.043442,2.383911,2.641538,2.606496,3.973185,4.402563,4.344161,0.867000,64.520000,0.020000,16.304000
2016-12-16 05:37:00,233,0.825000,0.010000,5.980000,858.000000,858.000000,0.562000,0.562000,1.900000e+00,2.200000,7.000000,2.460000,0.000199,0.000241,0.000238,0.040934,0.049613,0.048904,2.456025,2.976754,2.934268,4.093375,4.961257,4.890446,1.280000,70.000000,0.014000,17.151000
2016-12-16 05:38:00,234,0.855000,0.020000,6.000000,934.000000,934.000000,0.562000,0.437000,1.900000e+00,2.200000,7.000000,2.710000,0.000219,0.000237,0.000234,0.045108,0.048669,0.048080,2.706473,2.920133,2.884787,2.255394,2.433444,2.403989,1.227000,57.960000,0.000000,16.719000
2016-12-16 05:39:00,235,1.281000,0.020000,6.020000,1366.000000,1366.000000,0.562000,0.437000,2.200000e+00,2.600000,7.000000,5.410000,0.000438,0.000358,0.000354,0.090102,0.073732,0.072772,5.406115,4.423922,4.366338,4.505096,3.686602,3.638615,1.440000,14.730000,0.000000,17.873000
2016-12-16 05:40:00,236,1.387000,0.020000,6.040000,1428.000000,1428.000000,0.562000,0.437000,2.600000e+00,2.600000,7.000000,5.800000,0.000469,0.000384,0.000379,0.096439,0.079102,0.078066,5.786311,4.746130,4.683932,4.821926,3.955109,3.903277,2.012000,21.930000,0.000000,18.173000
2016-12-16 05:41:00,237,1.302000,0.020000,6.060000,1354.000000,1354.000000,0.562000,0.562000,2.600000e+00,3.000000,7.000000,5.660000,0.000458,0.000358,0.000353,0.094157,0.073617,0.072698,5.649436,4.417009,4.361864,4.707863,3.680841,3.634887,2.878000,19.970000,0.000000,17.668000
2016-12-16 05:42:00,238,1.513000,0.030000,6.090000,1514.000000,1514.000000,0.562000,0.562000,2.600000e+00,2.600000,7.000000,6.020000,0.000487,0.000422,0.000417,0.100118,0.086846,0.085704,6.007052,5.210777,5.142261,3.337251,2.894876,2.856812,3.530000,23.150000,0.000000,18.568000
2016-12-16 05:43:00,239,1.287000,0.020000,6.110000,1380.000000,1380.000000,0.562000,0.562000,2.600000e+00,2.600000,7.000000,5.260000,0.000425,0.000341,0.000337,0.087478,0.070154,0.069426,5.248698,4.209241,4.165549,4.373915,3.507700,3.471291,3.011000,41.850000,0.000000,17.665000
2016-12-16 05:44:00,240,0.933000,0.020000,6.130000,962.000000,962.000000,0.562000,0.562000,2.200000e+00,2.600000,7.000000,3.330000,0.000269,0.000253,0.000250,0.055398,0.052034,0.051421,3.323868,3.122016,3.085260,2.769890,2.601680,2.571050,2.838000,37.940000,0.000000,16.750000
2016-12-16 05:45:00,241,1.007000,0.010000,6.140000,1160.000000,1160.000000,0.437000,0.437000,2.600000e+00,2.600000,7.000000,4.160000,0.000337,0.000257,0.000255,0.069253,0.052907,0.052504,4.155150,3.174409,3.150217,6.925250,5.290682,5.250361,3.091000,42.640000,0.000000,16.347000
2016-12-16 05:54:00,242,0.463000,0.010000,6.150000,598.000000,598.000000,0.437000,0.437000,2.200000e+00,2.200000,7.000000,1.420000,0.000116,0.000110,0.000110,0.023786,0.022713,0.022662,1.427134,1.362773,1.359739,2.378557,2.271288,2.266231,2.239000,106.500000,0.000000,13.404000
2016-12-16 05:55:00,243,0.508000,0.010000,6.160000,529.000000,529.000000,0.562000,0.437000,2.200000e+00,2.200000,7.000000,1.620000,0.000132,0.000145,0.000143,0.027080,0.029863,0.029443,1.624774,1.791808,1.766558,2.707957,2.986346,2.944264,2.105000,40.390000,0.000000,14.762000
2016-12-16 05:56:00,244,0.586000,0.010000,6.170000,638.000000,638.000000,0.562000,0.437000,1.900000e+00,2.200000,7.000000,1.440000,0.000117,0.000162,0.000160,0.024103,0.033258,0.032861,1.446207,1.995466,1.971669,2.410345,3.325777,3.286116,2.026000,66.180000,0.000000,15.431000
2016-12-16 05:57:00,245,0.727000,0.010000,6.180000,778.000000,778.000000,0.562000,0.437000,2.200000e+00,3.000000,7.000000,2.630000,0.000214,0.000219,0.000216,0.043981,0.045097,0.044420,2.638852,2.705810,2.665229,4.398087,4.509683,4.442049,3.664000,6.951000,0.000000,15.945000
2016-12-16 05:58:00,246,0.629000,0.010000,6.190000,608.000000,608.000000,0.562000,0.562000,1.900000e+00,2.200000,7.000000,1.580000,0.000129,0.000193,0.000190,0.026495,0.039763,0.039072,1.589713,2.385763,2.344322,2.649521,3.976272,3.907203,2.678000,96.100000,0.000000,16.307000
2016-12-16 05:59:00,247,0.580000,0.010000,6.200000,687.000000,687.000000,0.437000,0.437000,2.200000e+00,3.000000,7.000000,1.980000,0.000161,0.000154,0.000153,0.033084,0.031761,0.031484,1.985032,1.905645,1.889042,3.308387,3.176076,3.148403,3.118000,77.340000,0.000000,14.566000
2016-12-16 06:00:00,248,1.089000,0.020000,6.220000,1270.000000,1270.000000,0.437000,0.437000,2.600000e+00,2.600000,7.000000,4.390000,0.000355,0.000276,0.000274,0.073027,0.056857,0.056446,4.381637,3.411427,3.386731,3.651364,2.842856,2.822276,2.612000,327.400000,0.000000,16.688000
2016-12-16 06:01:00,249,0.950000,0.010000,6.230000,1160.000000,1160.000000,0.437000,0.437000,2.200000e+00,2.200000,7.000000,3.590000,0.000291,0.000230,0.000229,0.059782,0.047243,0.047045,3.586912,2.834602,2.822691,5.978186,4.724337,4.704485,2.172000,262.200000,0.000000,15.975000
2016-12-16 06:02:00,250,0.774000,0.020000,6.250000,994.000000,994.000000,0.437000,0.437000,2.600000e+00,3.000000,7.000000,3.490000,0.000283,0.000184,0.000184,0.058174,0.037916,0.037812,3.490435,2.274988,2.268715,2.908695,1.895823,1.890596,2.252000,353.300000,0.000000,14.451000
2016-12-16 06:03:00,251,0.797000,0.010000,6.260000,1092.000000,1092.000000,0.437000,0.437000,2.600000e+00,2.600000,7.000000,3.490000,0.000283,0.000181,0.000181,0.058139,0.037203,0.037223,3.488330,2.232158,2.233400,5.813883,3.720263,3.722333,2.931000,9.200000,0.000000,14.405000
2016-12-16 06:04:00,252,0.906000,0.010000,6.270000,1071.000000,1071.000000,0.437000,0.437000,2.200000e+00,2.200000,7.000000,3.010000,0.000244,0.000232,0.000230,0.050105,0.047700,0.047339,3.006307,2.861985,2.840360,5.010511,4.769975,4.733934,2.132000,132.500000,0.000000,16.345000
