-5928.8	19.858	19.755	19.666	19.545	19.45	19.331	19.19	19.036	18.866	18.68	18.432	18.183	17.987	17.723	17.496	17.229	16.986	16.725	16.51	16.299	15.998	15.746	15.523	15.238	15.04	14.852	14.607	14.318	14.02	13.764	13.54	13.277	12.967	12.633	12.372	12.087	11.848	11.584	11.27	11.029	10.781	10.659	10.428	10.127	9.9076	9.6667	9.3792	9.0588	8.865	8.6915	8.4666	8.1892	7.9637	7.7603	7.4298	7.152	6.948	6.684	6.3698	6.1129	5.7934	5.4209	5.1221	4.8768	4.6866	4.4381	4.1711	3.9449	3.6668	3.2506	2.9066	2.5716	2.2476	2.0018	1.7063	1.4095	1.1373	0.86126	0.53661	0.26794	-0.05389	-0.43074	-1484.9	-9452.2	-9999	-9999	-9999	-9999
-4950.5	19.682	19.575	19.451	19.317	19.235	19.13	19.013	18.884	18.724	18.52	18.282	18.001	17.743	17.441	17.206	16.951	16.688	16.439	16.182	15.972	15.737	15.505	15.264	15.006	14.827	14.636	14.379	14.08	13.819	13.578	13.38	13.121	12.759	12.454	12.155	11.832	11.542	11.284	10.988	10.742	10.524	10.276	10.042	9.8065	9.5434	9.222	9.0002	8.8231	8.6333	8.4127	8.1788	7.974	7.5967	7.3565	7.0801	6.8368	6.6635	6.386	6.0627	5.838	5.5284	5.1924	4.8991	4.6262	4.4082	4.1778	3.8778	3.6669	3.4009	3.0192	2.679	2.367	2.0648	1.7502	1.4577	1.2403	0.8948	0.61631	0.29874	0.056292	-0.27154	-0.64291	-0.90432	-3984.7	-9999	-9999	-9999	-9999
-4050.5	19.47	19.362	19.217	19.115	19.013	18.918	18.8	18.705	18.572	18.387	18.102	17.82	17.517	17.187	16.978	16.733	16.479	16.228	15.989	15.736	15.477	15.226	15.003	14.804	14.603	14.389	14.14	13.865	13.605	13.381	13.201	12.933	12.594	12.279	11.902	11.574	11.269	11.046	10.758	10.514	10.291	10.04	9.7859	9.5469	9.2366	8.9717	8.7553	8.5851	8.4002	8.1628	7.9515	7.7257	7.3425	7.0043	6.7999	6.5833	6.3205	6.0493	5.7795	5.5105	5.2079	4.8959	4.6439	4.3798	4.1793	3.9299	3.5982	3.398	3.1435	2.7954	2.49	2.2284	1.9242	1.5978	1.2741	1.0269	0.69062	0.38635	0.077303	-0.2745	-0.56255	-0.85589	-1.1236	-40.532	-7460.6	-9999	-9999	-9999
-3150.6	19.2	19.127	18.937	18.821	18.742	18.672	18.566	18.477	18.383	18.198	17.904	17.639	17.316	17.015	16.841	16.616	16.335	16.1	15.816	15.55	15.288	15.03	14.772	14.593	14.366	14.149	13.882	13.601	13.369	13.194	13.018	12.707	12.416	12.106	11.702	11.358	11.062	10.806	10.545	10.288	10.049	9.7358	9.4534	9.2295	8.9443	8.7542	8.5422	8.3481	8.1514	7.9828	7.7328	7.405	7.1054	6.798	6.5045	6.2791	5.9912	5.68	5.4544	5.2032	4.945	4.7329	4.4772	4.2057	3.9347	3.6479	3.3123	3.0702	2.8383	2.5802	2.2108	1.9668	1.6881	1.3775	1.0913	0.83658	0.53482	0.19877	-0.088118	-0.44047	-0.77365	-1.0393	-1.2947	-1.6174	-1407.8	-9608.5	-9999	-9999
-2211.6	18.951	18.886	18.709	18.585	18.53	18.434	18.303	18.203	18.088	17.878	17.633	17.384	17.07	16.856	16.618	16.345	16.042	15.797	15.519	15.245	15.046	14.835	14.578	14.371	14.137	13.916	13.693	13.433	13.226	13.042	12.809	12.511	12.227	11.96	11.55	11.159	10.822	10.553	10.318	10.046	9.7809	9.4756	9.2203	9.0122	8.7641	8.5088	8.3112	8.1335	7.9461	7.766	7.5145	7.2634	6.8965	6.6292	6.2783	6.0007	5.7048	5.4437	5.2198	4.9714	4.7553	4.5657	4.3155	3.9924	3.7275	3.415	3.109	2.853	2.5663	2.3398	2.0273	1.714	1.4949	1.2383	0.92125	0.66045	0.33974	0.024269	-0.30741	-0.64166	-0.93925	-1.1779	-1.4667	-1.8232	-2.1114	-4688.3	-9999	-9999
-1350.9	18.709	18.59	18.433	18.349	18.28	18.189	18.049	17.929	17.827	17.608	17.336	17.067	16.834	16.626	16.332	16.084	15.808	15.524	15.281	15.059	14.838	14.605	14.389	14.173	13.95	13.73	13.482	13.239	13.067	12.854	12.573	12.329	12.01	11.762	11.349	10.923	10.593	10.341	10.088	9.8339	9.4824	9.1877	8.9908	8.8247	8.5758	8.2566	8.0733	7.8983	7.6828	7.5004	7.2901	7.0047	6.6476	6.4472	6.154	5.8211	5.4996	5.2519	5.0255	4.8046	4.5823	4.3448	4.0241	3.7384	3.4877	3.1632	2.8382	2.5898	2.3203	2.1403	1.8451	1.4605	1.2723	0.98506	0.71737	0.48429	0.18508	-0.12626	-0.47101	-0.79975	-1.0481	-1.3202	-1.6819	-2.0243	-2.2568	-236.83	-8437.1	-9999
-372.8	18.413	18.302	18.181	18.049	17.976	17.915	17.811	17.693	17.579	17.351	17.059	16.844	16.633	16.377	16.118	15.884	15.63	15.349	15.116	14.901	14.679	14.409	14.16	13.951	13.753	13.543	13.297	13.06	12.86	12.587	12.355	12.112	11.787	11.536	11.101	10.729	10.424	10.165	9.8833	9.5705	9.2363	8.9769	8.7682	8.573	8.3065	8.0108	7.801	7.6067	7.4159	7.2026	6.9761	6.6805	6.4335	6.2351	5.8668	5.5122	5.2269	5.0208	4.8396	4.6252	4.3643	4.1445	3.7844	3.5276	3.2299	2.9227	2.6505	2.3793	2.1082	1.8978	1.5968	1.2239	0.98815	0.77769	0.54221	0.29064	-0.015445	-0.34869	-0.65605	-0.98789	-1.2429	-1.532	-1.8945	-2.1938	-2.434	-2.6759	-2697.2	-9999
-686.11	18.161	18.066	17.953	17.848	17.767	17.668	17.543	17.446	17.304	17.063	16.828	16.641	16.399	16.172	15.928	15.684	15.424	15.169	14.924	14.726	14.492	14.243	13.999	13.755	13.569	13.351	13.103	12.852	12.674	12.413	12.161	11.895	11.595	11.32	10.928	10.55	10.292	9.962	9.6162	9.3522	9.0775	8.7934	8.5614	8.3172	7.977	7.6763	7.4349	7.2407	7.074	6.9456	6.6805	6.3355	6.1205	5.8084	5.5215	5.2411	4.986	4.7903	4.6235	4.3989	4.119	3.874	3.6175	3.3347	2.9796	2.6873	2.4421	2.157	1.862	1.6086	1.3039	0.98917	0.73252	0.54389	0.3888	0.1269	-0.19831	-0.51114	-0.82405	-1.1808	-1.4132	-1.6791	-2.019	-2.3189	-2.5832	-2.8358	-3.1009	-7695.3
-2055.8	17.887	17.807	17.726	17.652	17.546	17.45	17.311	17.222	17.093	16.871	16.675	16.488	16.195	15.962	15.722	15.472	15.222	14.991	14.761	14.514	14.295	14.076	13.828	13.554	13.338	13.109	12.872	12.65	12.475	12.259	11.988	11.678	11.375	11.098	10.717	10.4	10.123	9.7879	9.4737	9.1808	8.8683	8.6229	8.3558	8.097	7.7305	7.4025	7.1524	6.9118	6.7516	6.58	6.3962	6.0481	5.861	5.5704	5.2974	5.0161	4.7274	4.5395	4.3697	4.1868	3.9034	3.66	3.4401	3.1723	2.8096	2.4895	2.2304	1.958	1.7007	1.4487	1.1768	0.86913	0.59648	0.32694	0.15378	-0.058296	-0.36879	-0.71179	-1.0456	-1.347	-1.5649	-1.8347	-2.1511	-2.4416	-2.7215	-2.9741	-3.2514	-5665
-3503.8	17.617	17.548	17.494	17.443	17.34	17.239	17.114	17.018	16.905	16.759	16.556	16.276	15.989	15.744	15.527	15.298	15.031	14.8	14.605	14.327	14.078	13.843	13.586	13.324	13.095	12.893	12.658	12.448	12.267	12.067	11.8	11.495	11.154	10.864	10.544	10.252	9.985	9.6868	9.3806	9.0427	8.705	8.451	8.1461	7.8994	7.5521	7.2075	6.9403	6.685	6.4478	6.2532	6.0386	5.7866	5.5862	5.3643	5.077	4.7639	4.5184	4.321	4.1649	3.9653	3.7146	3.4776	3.2872	2.9413	2.6212	2.3001	2.0352	1.8171	1.5966	1.291	1.0083	0.67696	0.416	0.14785	-0.087374	-0.29732	-0.58821	-0.88928	-1.2252	-1.481	-1.7216	-1.9903	-2.2675	-2.5703	-2.8668	-3.1415	-3.3988	-3790.9
-4873.4	17.377	17.315	17.288	17.242	17.137	17.047	16.935	16.851	16.756	16.597	16.367	16.041	15.8	15.564	15.34	15.108	14.867	14.638	14.407	14.166	13.885	13.633	13.372	13.135	12.913	12.692	12.476	12.26	12.07	11.857	11.569	11.269	10.959	10.649	10.362	10.054	9.7098	9.4439	9.1634	8.8692	8.5084	8.283	7.9906	7.7155	7.3527	6.9911	6.7037	6.4652	6.223	5.9925	5.7766	5.556	5.3246	5.1022	4.8552	4.6026	4.375	4.1422	3.9533	3.8172	3.5103	3.2725	3.0394	2.734	2.4116	2.0818	1.8254	1.6181	1.3531	1.0406	0.77749	0.4844	0.19419	-0.042384	-0.27561	-0.5258	-0.83104	-1.1191	-1.3825	-1.6229	-1.8631	-2.1341	-2.4093	-2.7096	-2.9869	-3.2547	-3.5339	-1995
-6282.1	17.16	17.102	17.062	17.014	16.918	16.84	16.789	16.715	16.548	16.395	16.142	15.843	15.595	15.387	15.167	14.945	14.718	14.504	14.261	13.998	13.717	13.458	13.203	12.974	12.763	12.536	12.303	12.096	11.893	11.671	11.365	11.103	10.821	10.496	10.117	9.8409	9.3833	9.1525	8.8798	8.5984	8.2993	8.0774	7.7996	7.409	7.1231	6.819	6.5411	6.3144	6.0829	5.8352	5.5778	5.3715	5.1484	4.9303	4.7053	4.4501	4.1853	3.9845	3.7512	3.4816	3.2113	3.0282	2.7034	2.4068	2.1074	1.8018	1.6084	1.3164	1.0614	0.80473	0.51765	0.25972	-0.0057115	-0.23439	-0.47739	-0.68744	-0.97565	-1.2502	-1.4893	-1.7336	-1.9786	-2.2844	-2.5458	-2.8412	-3.095	-3.395	-3.7182	-316.3
-7612.4	16.968	16.925	16.88	16.822	16.748	16.675	16.628	16.527	16.384	16.228	15.961	15.691	15.432	15.2	14.984	14.769	14.552	14.345	14.072	13.831	13.549	13.276	13.027	12.806	12.585	12.35	12.114	11.922	11.736	11.494	11.216	10.934	10.628	10.308	9.8662	9.5869	9.1866	8.901	8.6033	8.2811	8.0551	7.7556	7.4484	7.1655	6.9022	6.6504	6.4003	6.1469	5.8678	5.5886	5.3488	5.108	4.9266	4.6675	4.3742	4.1236	3.8849	3.6696	3.4998	3.177	2.8344	2.6537	2.375	2.0885	1.839	1.6002	1.3247	0.98875	0.73303	0.54093	0.27821	0.071961	-0.16868	-0.40348	-0.65652	-0.88817	-1.1816	-1.4329	-1.6451	-1.876	-2.1391	-2.4641	-2.7298	-3.0686	-3.2741	-3.6189	-3.8914	-4.1542
-9412.1	-296.17	16.793	16.772	16.7	16.602	16.511	16.451	16.368	16.237	16.036	15.788	15.539	15.299	15.045	14.813	14.584	14.367	14.135	13.856	13.636	13.379	13.112	12.86	12.605	12.385	12.173	11.955	11.759	11.593	11.304	11.068	10.783	10.506	10.116	9.6226	9.3125	9.0025	8.7076	8.4013	8.1179	7.8334	7.5374	7.2646	6.9836	6.751	6.481	6.2086	5.9228	5.5634	5.251	5.0398	4.84	4.5721	4.285	4.0405	3.8251	3.5741	3.3491	3.2271	2.9344	2.602	2.3604	2.0871	1.8424	1.6706	1.2636	0.94825	0.69721	0.48691	0.27563	0.072009	-0.12161	-0.35312	-0.5794	-0.80866	-1.0868	-1.3336	-1.5892	-1.8176	-2.0594	-2.3353	-2.6747	-2.9651	-3.2661	-3.4941	-3.7832	-4.061	-4.3476
